message_id,channel_name,channel_title,message_date,message_text,has_media,image_path,views,forwards
22937,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"CALCIUM D3+ZINC 70 Gummies 
Price 5500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22937.jpg,230,1
22936,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"MULTI + OMEGA3 For Her 150 Gummies 
Price 5500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22936.jpg,189,1
22935,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"MULTI + OMEGA3 HIM 150 Gummies 
Price 7500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22935.jpg,383,1
22934,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"NORDIC 237 ML AGE1+
Price 9500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22934.jpg,184,2
22933,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"MAGNESIUM GLYCINATE
Price 7500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22933.jpg,180,0
22932,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"ENFAMIL NEUROPRO CARE
Price 7200 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22932.jpg,204,0
22931,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"NIDO1+ 2.2kg
Price 7500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22931.jpg,108,0
22930,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"KIRKLAND ORGANIC EXTRA VIRGIN OLIVE OIL 
Price 6500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22930.jpg,214,0
22929,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"Lilcretters 
Price 5000 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22929.jpg,205,0
22928,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"KIRKLAND CHILDREN’S MULTIVITAMIN 
Price 3500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22928.jpg,256,0
22927,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:46+00:00,"MOLLER’S OMEGA3 FOR KIDS 
Price 6500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22927.jpg,179,0
22926,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:45+00:00,"ENSURE FROM USA 400GM
Price 4500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22926.jpg,317,0
22925,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-18T04:01:45+00:00,"ENSURE LIQUID 75% PROTEIN 
Price 1200 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22925.jpg,350,0
22924,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T13:45:20+00:00,"PRENATAL 60 GUMMIES 
Price 5000 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22924.jpg,1200,3
22923,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T13:44:36+00:00,"PRENATAL 90 GUMMIES 
Price 6000 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22923.jpg,1072,3
22922,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T13:27:57+00:00,"ONE A DAY MEN 170 GUMMIES 
Price 5500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22922.jpg,854,2
22921,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T13:27:24+00:00,"ONE A DAY WOMEN 170 GUMMIES 
Price 5500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22921.jpg,912,4
22920,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T13:26:40+00:00,"FISH OIL 120 SOFTGELS 
Price 6000 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22920.jpg,887,2
22919,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T12:33:09+00:00,"Bebe cream
Price 2000 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22919.jpg,627,0
22918,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:25+00:00,,True,data\raw\images\lobelia4cosmetics\22918.jpg,658,1
22917,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:02+00:00,"NIDO 2.2 kg
Price 7500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22917.jpg,361,0
22916,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:02+00:00,"NIDO1+ 2.2kg
Price 7500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22916.jpg,417,0
22915,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:02+00:00,"ENFAGROW A+
Price 8000 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22915.jpg,362,0
22914,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:02+00:00,"VITAMIN D3+k2  150 tablets 
Price 8500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22914.jpg,281,0
22913,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:02+00:00,"Ashwagandha 180 tablets 
Price 7500
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",True,data\raw\images\lobelia4cosmetics\22913.jpg,351,1
22912,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:02+00:00,"COCONUT OIL 
Price 7500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22912.jpg,382,0
22911,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:02+00:00,"ORGANIC EXTRA OLIVE OIL 2L
Price 6500 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22911.jpg,245,0
22910,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:02+00:00,"MELATONIN 5MG
Price 6000 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22910.jpg,254,2
22909,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-17T06:28:02+00:00,"KIRKLAND ORGANIC EXTRA VIRGIN OLIVE OIL 
Price 6500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22909.jpg,494,0
22908,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T15:02:54+00:00,"CALCIUM D3+ZINC 70 Gummies 
Price 5500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22908.jpg,1394,3
22907,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T14:00:11+00:00,"MULTI + OMEGA3 For Her 150 Gummies 
Price 5500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22907.jpg,1285,4
22906,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T13:58:39+00:00,"MULTI + OMEGA3 HIM 150 Gummies 
Price 7500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22906.jpg,1187,2
22905,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T12:06:41+00:00,"ENSURE 850GM
Price 5000 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22905.jpg,427,0
22904,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T12:06:41+00:00,"NORDIC 237 ML AGE1+
Price 9500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22904.jpg,252,1
22903,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T12:06:41+00:00,"MAGNESIUM GLYCINATE
Price 7500 birr 
Telegram @Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22903.jpg,267,1
22902,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T12:06:41+00:00,"NAN LACTOSE FREE 
Price 8000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22902.jpg,327,0
22901,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T12:06:41+00:00,"NAN LACTOSE FREE 
Price 8000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22901.jpg,310,0
22900,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T12:06:41+00:00,"ENFAMIL NEUROPRO CARE
Price 7200 birr 
Telegram :-@Lobeliacosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr",True,data\raw\images\lobelia4cosmetics\22900.jpg,123,1
22899,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T12:06:41+00:00,"FERRERO CHOCOLATE 431gm
Price 6000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22899.jpg,380,0
22898,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T12:06:41+00:00,"Merci CHOCOLATE 675gm
Price 6000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22898.jpg,328,1
22897,lobelia4cosmetics,Lobelia pharmacy and cosmetics,2026-01-16T12:06:41+00:00,"Anthon Berg Chocolate 1kg
Price 9000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",True,data\raw\images\lobelia4cosmetics\22897.jpg,595,0
